,index,metric,country,value
2159,2240,liquid_fuel_emissions_perc,China,12.4086606
2160,2241,liquid_fuel_emissions_perc,Colombia,48.38481013
2161,2242,liquid_fuel_emissions_perc,Comoros,100
2162,2243,liquid_fuel_emissions_perc,Dem. Rep. Congo,55.03211991
2163,2244,liquid_fuel_emissions_perc,"Congo, Rep.",85.15497553
2164,2245,liquid_fuel_emissions_perc,Costa Rica,86.90977092
2165,2246,liquid_fuel_emissions_perc,Cote d'Ivoire,51.19453925
2166,2247,liquid_fuel_emissions_perc,Croatia,49.40231936
2167,2248,liquid_fuel_emissions_perc,Cuba,92.28256431
2168,2250,liquid_fuel_emissions_perc,Cyprus,90.29741589
2169,2251,liquid_fuel_emissions_perc,Czech Republic,17.98908129
2170,2252,liquid_fuel_emissions_perc,Denmark,46.55344655
2171,2253,liquid_fuel_emissions_perc,Djibouti,100
2172,2254,liquid_fuel_emissions_perc,Dominica,100
2173,2255,liquid_fuel_emissions_perc,Dominican Republic,69.44211761
2174,2256,liquid_fuel_emissions_perc,Ecuador,86.31838243
2175,2257,liquid_fuel_emissions_perc,Egypt,44.40458396
2176,2258,liquid_fuel_emissions_perc,El Salvador,91.05869446
2177,2259,liquid_fuel_emissions_perc,Equatorial Guinea,7.894736842
2178,2260,liquid_fuel_emissions_perc,Eritrea,95.77464789
2179,2261,liquid_fuel_emissions_perc,Estonia,6.90129768
2180,2262,liquid_fuel_emissions_perc,Ethiopia,73.55371901
2181,2263,liquid_fuel_emissions_perc,Faroe Islands,100
2182,2264,liquid_fuel_emissions_perc,Fiji,95.25222552
2183,2265,liquid_fuel_emissions_perc,Finland,46.03280884
2184,2266,liquid_fuel_emissions_perc,France,60.68966264
2185,2267,liquid_fuel_emissions_perc,French Polynesia,100
2186,2268,liquid_fuel_emissions_perc,Gabon,81.31147541
2187,2269,liquid_fuel_emissions_perc,Gambia,99.13043478
2188,2270,liquid_fuel_emissions_perc,Georgia,35.78363384
2189,2271,liquid_fuel_emissions_perc,Germany,34.89707176
2190,2272,liquid_fuel_emissions_perc,Ghana,69.44343398
2191,2273,liquid_fuel_emissions_perc,Greece,43.83071553
2192,2274,liquid_fuel_emissions_perc,Greenland,100
2193,2275,liquid_fuel_emissions_perc,Grenada,100
2194,2276,liquid_fuel_emissions_perc,Guam,
2195,2277,liquid_fuel_emissions_perc,Guatemala,82.31270358
2196,2278,liquid_fuel_emissions_perc,Guinea,100
2197,2279,liquid_fuel_emissions_perc,Guinea-Bissau,100
2198,2280,liquid_fuel_emissions_perc,Guyana,100
2199,2281,liquid_fuel_emissions_perc,Haiti,93.53233831
2200,2282,liquid_fuel_emissions_perc,Honduras,82.65039233
2201,2283,liquid_fuel_emissions_perc,Hong Kong,26.95074206
2202,2284,liquid_fuel_emissions_perc,Hungary,29.8169994
2203,2285,liquid_fuel_emissions_perc,Iceland,77.97270955
2204,2286,liquid_fuel_emissions_perc,India,19.74158489
2205,2287,liquid_fuel_emissions_perc,Indonesia,37.5006502
2206,2288,liquid_fuel_emissions_perc,Iran,38.21038089
2207,2289,liquid_fuel_emissions_perc,Iraq,74.59119842
2208,2290,liquid_fuel_emissions_perc,Ireland,48.73932493
2209,2291,liquid_fuel_emissions_perc,Isle of Man,
2210,2292,liquid_fuel_emissions_perc,Israel,40.30803312
2211,2293,liquid_fuel_emissions_perc,Italy,43.9862163
2212,2294,liquid_fuel_emissions_perc,Jamaica,92.81323877
2213,2295,liquid_fuel_emissions_perc,Japan,44.28316923
2214,2296,liquid_fuel_emissions_perc,Jordan,82.05930807
2215,2297,liquid_fuel_emissions_perc,Kazakhstan,15.37060645
2216,2298,liquid_fuel_emissions_perc,Kenya,77.97297297
2217,2299,liquid_fuel_emissions_perc,Kiribati,100
2218,2300,liquid_fuel_emissions_perc,Dem. Rep. Korea,3.50859706
2219,2301,liquid_fuel_emissions_perc,Korea,28.02510918
2220,2302,liquid_fuel_emissions_perc,Kosovo,
2221,2303,liquid_fuel_emissions_perc,Kuwait,62.18175959
2222,2304,liquid_fuel_emissions_perc,Kyrgyzstan,46.84035477
2223,2305,liquid_fuel_emissions_perc,Lao PDR,37.5
2224,2306,liquid_fuel_emissions_perc,Latvia,49.27127409
2225,2307,liquid_fuel_emissions_perc,Lebanon,83.37211384
2226,2308,liquid_fuel_emissions_perc,Lesotho,28.66666667
2227,2309,liquid_fuel_emissions_perc,Liberia,96.70781893
2228,2310,liquid_fuel_emissions_perc,Libya,63.6594305
2229,2311,liquid_fuel_emissions_perc,Liechtenstein,0
2230,2312,liquid_fuel_emissions_perc,Lithuania,44.30210835
2231,2313,liquid_fuel_emissions_perc,Luxembourg,71.05619499
2232,2314,liquid_fuel_emissions_perc,Macao,88.05031447
2233,2315,liquid_fuel_emissions_perc,Macedonia,29.53652789
2234,2316,liquid_fuel_emissions_perc,Madagascar,74.8502994
2235,2317,liquid_fuel_emissions_perc,Malawi,77.50759878
2236,2318,liquid_fuel_emissions_perc,Malaysia,32.16078769
2237,2319,liquid_fuel_emissions_perc,Maldives,100
2238,2320,liquid_fuel_emissions_perc,Mali,100
2239,2321,liquid_fuel_emissions_perc,Malta,100
2240,2322,liquid_fuel_emissions_perc,Marshall Islands,100
2241,2323,liquid_fuel_emissions_perc,Mauritania,91.42857143
2242,2324,liquid_fuel_emissions_perc,Mauritius,61.61048689
2243,2325,liquid_fuel_emissions_perc,Mexico,58.52596499
2244,2326,liquid_fuel_emissions_perc,Micronesia,100
2245,2327,liquid_fuel_emissions_perc,Moldova,45.94992636
2246,2328,liquid_fuel_emissions_perc,Monaco,
2247,2329,liquid_fuel_emissions_perc,Mongolia,15.91389583
2248,2330,liquid_fuel_emissions_perc,Montenegro,34.80741797
2249,2331,liquid_fuel_emissions_perc,Morocco,61.31145414
2250,2332,liquid_fuel_emissions_perc,Mozambique,73.96648045
2251,2333,liquid_fuel_emissions_perc,Myanmar,34.9490692
2252,2334,liquid_fuel_emissions_perc,Namibia,92.20607662
2253,2335,liquid_fuel_emissions_perc,Nepal,66.92047377
2254,2336,liquid_fuel_emissions_perc,Netherlands,39.0060241
2255,2337,liquid_fuel_emissions_perc,New Caledonia,59.08658421
2256,2338,liquid_fuel_emissions_perc,New Zealand,54.0096278
2257,2339,liquid_fuel_emissions_perc,Nicaragua,93.86227545
2258,2340,liquid_fuel_emissions_perc,Niger,63.40206186
2259,2341,liquid_fuel_emissions_perc,Nigeria,41.22057905
2260,2342,liquid_fuel_emissions_perc,Northern Mariana Islands,
2261,2343,liquid_fuel_emissions_perc,Norway,64.20230329
2262,2344,liquid_fuel_emissions_perc,Oman,28.67239625
2263,2345,liquid_fuel_emissions_perc,Pakistan,37.07991206
2264,2346,liquid_fuel_emissions_perc,Palau,100
2265,2347,liquid_fuel_emissions_perc,Panama,86.91198786
2266,2348,liquid_fuel_emissions_perc,Papua New Guinea,94.24964937
2267,2349,liquid_fuel_emissions_perc,Paraguay,94.25605536
2268,2350,liquid_fuel_emissions_perc,Peru,46.9803759
2269,2351,liquid_fuel_emissions_perc,Philippines,47.31500112
2270,2352,liquid_fuel_emissions_perc,Poland,21.02398151
2271,2353,liquid_fuel_emissions_perc,Portugal,55.10324484
2272,2354,liquid_fuel_emissions_perc,Puerto Rico,
2273,2355,liquid_fuel_emissions_perc,Qatar,17.22992174
2274,2356,liquid_fuel_emissions_perc,Romania,27.91562203
2275,2357,liquid_fuel_emissions_perc,Russia,22.22521934
2276,2358,liquid_fuel_emissions_perc,Rwanda,92.26519337
2277,2359,liquid_fuel_emissions_perc,Samoa,100
2278,2360,liquid_fuel_emissions_perc,San Marino,
2279,2361,liquid_fuel_emissions_perc,Sao Tome and Principe,100
2280,2362,liquid_fuel_emissions_perc,Saudi Arabia,64.52449588
2281,2363,liquid_fuel_emissions_perc,Senegal,65.00233318
2282,2364,liquid_fuel_emissions_perc,Serbia,18.91448595
2283,2365,liquid_fuel_emissions_perc,Seychelles,100
2284,2366,liquid_fuel_emissions_perc,Sierra Leone,82.85714286
2285,2367,liquid_fuel_emissions_perc,Singapore,25.39708531
2286,2369,liquid_fuel_emissions_perc,Slovakia,22.99978664
2287,2370,liquid_fuel_emissions_perc,Slovenia,48.36943585
2288,2371,liquid_fuel_emissions_perc,Solomon Islands,100
2289,2372,liquid_fuel_emissions_perc,Somalia,100
2290,2373,liquid_fuel_emissions_perc,South Africa,13.18068308
2291,2374,liquid_fuel_emissions_perc,South Sudan,
2292,2375,liquid_fuel_emissions_perc,Spain,53.87731325
2293,2376,liquid_fuel_emissions_perc,Sri Lanka,85.36350506
2294,2377,liquid_fuel_emissions_perc,St. Kitts and Nevis,100
2295,2378,liquid_fuel_emissions_perc,Saint Lucia,100
2296,2381,liquid_fuel_emissions_perc,Sudan,84.36186684
2297,2382,liquid_fuel_emissions_perc,Suriname,98.0806142
2298,2383,liquid_fuel_emissions_perc,Swaziland,64.33566434
2299,2384,liquid_fuel_emissions_perc,Sweden,73.93811533
2300,2385,liquid_fuel_emissions_perc,Switzerland,76.59318637
2301,2386,liquid_fuel_emissions_perc,Syria,66.43988046
2302,2387,liquid_fuel_emissions_perc,Tajikistan,53.22793149
2303,2388,liquid_fuel_emissions_perc,Tanzania,59.76896032
2304,2389,liquid_fuel_emissions_perc,Thailand,48.00797776
2305,2390,liquid_fuel_emissions_perc,Timor-Leste,100
2306,2391,liquid_fuel_emissions_perc,Togo,57.69230769
2307,2392,liquid_fuel_emissions_perc,Tonga,100
2308,2393,liquid_fuel_emissions_perc,Trinidad and Tobago,9.764035801
2309,2394,liquid_fuel_emissions_perc,Tunisia,41.82754183
2310,2395,liquid_fuel_emissions_perc,Turkey,23.22787848
2311,2396,liquid_fuel_emissions_perc,Turkmenistan,28.75582012
2312,2397,liquid_fuel_emissions_perc,Turks and Caicos Islands,100
2313,2399,liquid_fuel_emissions_perc,Uganda,91.50579151
2314,2400,liquid_fuel_emissions_perc,Ukraine,12.15809365
2315,2401,liquid_fuel_emissions_perc,United Arab Emirates,24.02769503
2316,2402,liquid_fuel_emissions_perc,United Kingdom,37.04176382
2317,2403,liquid_fuel_emissions_perc,United States,39.79328773
2318,2404,liquid_fuel_emissions_perc,Uruguay,91.6509434
2319,2405,liquid_fuel_emissions_perc,Uzbekistan,8.693292469
2320,2406,liquid_fuel_emissions_perc,Vanuatu,100
2321,2407,liquid_fuel_emissions_perc,Venezuela,56.59047212
2322,2408,liquid_fuel_emissions_perc,Vietnam,30.17465862
2323,2410,liquid_fuel_emissions_perc,Palestine,100
2324,2411,liquid_fuel_emissions_perc,Yemen,85.29605263
2325,2412,liquid_fuel_emissions_perc,Zambia,68.35138387
2326,2413,liquid_fuel_emissions_perc,Zimbabwe,19.48679807
2327,2414,liquid_fuel_emissions_perc,World,33.19928035
2328,2415,liquid_fuel_emissions_perc,Low income,37.95261408
2329,2416,liquid_fuel_emissions_perc,Lower middle income,28.52729064
2330,2417,liquid_fuel_emissions_perc,Middle income,23.37002563
2331,2419,liquid_fuel_emissions_perc,High income,40.51440935
2544,2640,manufacturing_construction_fuel_perc,Afghanistan,
2545,2641,manufacturing_construction_fuel_perc,Albania,26.8115942
2546,2642,manufacturing_construction_fuel_perc,Algeria,10.97835667
2547,2643,manufacturing_construction_fuel_perc,American Samoa,
2548,2644,manufacturing_construction_fuel_perc,Andorra,
2549,2645,manufacturing_construction_fuel_perc,Angola,15.23631841
2550,2646,manufacturing_construction_fuel_perc,Antigua and Barbuda,
2551,2647,manufacturing_construction_fuel_perc,Argentina,17.34541637
2552,2648,manufacturing_construction_fuel_perc,Armenia,12.84796574
2553,2649,manufacturing_construction_fuel_perc,Aruba,
2554,2650,manufacturing_construction_fuel_perc,Australia,11.5100262
2555,2651,manufacturing_construction_fuel_perc,Austria,17.98297123
2556,2652,manufacturing_construction_fuel_perc,Azerbaijan,6.54311649
2557,2653,manufacturing_construction_fuel_perc,Bahamas,
2558,2654,manufacturing_construction_fuel_perc,Bahrain,3.0775224
2559,2655,manufacturing_construction_fuel_perc,Bangladesh,17.3766185
2560,2656,manufacturing_construction_fuel_perc,Barbados,
2561,2657,manufacturing_construction_fuel_perc,Belarus,8.431406991
2562,2658,manufacturing_construction_fuel_perc,Belgium,18.55146125
2563,2659,manufacturing_construction_fuel_perc,Belize,
2564,2660,manufacturing_construction_fuel_perc,Benin,3.198294243
2565,2661,manufacturing_construction_fuel_perc,Bermuda,
2566,2662,manufacturing_construction_fuel_perc,Bhutan,
2567,2663,manufacturing_construction_fuel_perc,Bolivia,11.06020942
2568,2664,manufacturing_construction_fuel_perc,Bosnia and Herzegovina,7.64957265
2569,2665,manufacturing_construction_fuel_perc,Botswana,26.03938731
2570,2666,manufacturing_construction_fuel_perc,Brazil,26.98636819
2571,2667,manufacturing_construction_fuel_perc,Brunei,6.704707561
2572,2668,manufacturing_construction_fuel_perc,Bulgaria,7.335907336
2573,2669,manufacturing_construction_fuel_perc,Burkina Faso,
2574,2670,manufacturing_construction_fuel_perc,Burundi,
2575,2671,manufacturing_construction_fuel_perc,Cambodia,3.925619835
2576,2672,manufacturing_construction_fuel_perc,Cameroon,7.297830375
2577,2673,manufacturing_construction_fuel_perc,Canada,13.40477462
2578,2674,manufacturing_construction_fuel_perc,Cape Verde,
2579,2675,manufacturing_construction_fuel_perc,Cayman Islands,
2580,2676,manufacturing_construction_fuel_perc,Central African Republic,
2581,2677,manufacturing_construction_fuel_perc,Chad,
2582,2679,manufacturing_construction_fuel_perc,Chile,18.53917663
2583,2680,manufacturing_construction_fuel_perc,China,32.96449194
2584,2681,manufacturing_construction_fuel_perc,Colombia,25.55436611
2585,2682,manufacturing_construction_fuel_perc,Comoros,
2586,2683,manufacturing_construction_fuel_perc,Dem. Rep. Congo,6.060606061
2587,2684,manufacturing_construction_fuel_perc,"Congo, Rep.",1.97044335
2588,2685,manufacturing_construction_fuel_perc,Costa Rica,14.9408284
2589,2686,manufacturing_construction_fuel_perc,Cote d'Ivoire,15.35836177
2590,2687,manufacturing_construction_fuel_perc,Croatia,14.75953566
2591,2688,manufacturing_construction_fuel_perc,Cuba,27.16535433
2592,2690,manufacturing_construction_fuel_perc,Cyprus,8
2593,2691,manufacturing_construction_fuel_perc,Czech Republic,12.96983969
2594,2692,manufacturing_construction_fuel_perc,Denmark,9.431279621
2595,2693,manufacturing_construction_fuel_perc,Djibouti,
2596,2694,manufacturing_construction_fuel_perc,Dominica,
2597,2695,manufacturing_construction_fuel_perc,Dominican Republic,10.41990669
2598,2696,manufacturing_construction_fuel_perc,Ecuador,11.85462936
2599,2697,manufacturing_construction_fuel_perc,Egypt,17.3565484
2600,2698,manufacturing_construction_fuel_perc,El Salvador,15.3078203
2601,2699,manufacturing_construction_fuel_perc,Equatorial Guinea,
2602,2700,manufacturing_construction_fuel_perc,Eritrea,3.921568627
2603,2701,manufacturing_construction_fuel_perc,Estonia,5.251270469
2604,2702,manufacturing_construction_fuel_perc,Ethiopia,35.66229985
2605,2703,manufacturing_construction_fuel_perc,Faroe Islands,
2606,2704,manufacturing_construction_fuel_perc,Fiji,
2607,2705,manufacturing_construction_fuel_perc,Finland,14.83942414
2608,2706,manufacturing_construction_fuel_perc,France,14.68191335
2609,2707,manufacturing_construction_fuel_perc,French Polynesia,
2610,2708,manufacturing_construction_fuel_perc,Gabon,31.57894737
2611,2709,manufacturing_construction_fuel_perc,Gambia,
2612,2710,manufacturing_construction_fuel_perc,Georgia,17.31092437
2613,2711,manufacturing_construction_fuel_perc,Germany,13.11712993
2614,2712,manufacturing_construction_fuel_perc,Ghana,13.30868762
2615,2713,manufacturing_construction_fuel_perc,Greece,7.022027504
2616,2714,manufacturing_construction_fuel_perc,Greenland,
2617,2715,manufacturing_construction_fuel_perc,Grenada,
2618,2716,manufacturing_construction_fuel_perc,Guam,
2619,2717,manufacturing_construction_fuel_perc,Guatemala,16.41221374
2620,2718,manufacturing_construction_fuel_perc,Guinea,
2621,2719,manufacturing_construction_fuel_perc,Guinea-Bissau,
2622,2720,manufacturing_construction_fuel_perc,Guyana,
2623,2721,manufacturing_construction_fuel_perc,Haiti,25.70093458
2624,2722,manufacturing_construction_fuel_perc,Honduras,20.88305489
2625,2723,manufacturing_construction_fuel_perc,Hong Kong,15.51270815
2626,2724,manufacturing_construction_fuel_perc,Hungary,9.382500545
2627,2725,manufacturing_construction_fuel_perc,Iceland,25.13368984
2628,2726,manufacturing_construction_fuel_perc,India,25.95080456
2629,2727,manufacturing_construction_fuel_perc,Indonesia,19.90984992
2630,2728,manufacturing_construction_fuel_perc,Iran,16.62246842
2631,2729,manufacturing_construction_fuel_perc,Iraq,8.313901345
2632,2730,manufacturing_construction_fuel_perc,Ireland,10.36342987
2633,2731,manufacturing_construction_fuel_perc,Isle of Man,
2634,2732,manufacturing_construction_fuel_perc,Israel,1.259259259
2635,2733,manufacturing_construction_fuel_perc,Italy,11.75413933
2636,2734,manufacturing_construction_fuel_perc,Jamaica,29.00136799
2637,2735,manufacturing_construction_fuel_perc,Japan,18.72500828
2638,2736,manufacturing_construction_fuel_perc,Jordan,10.38635223
2639,2737,manufacturing_construction_fuel_perc,Kazakhstan,29.49192965
2640,2738,manufacturing_construction_fuel_perc,Kenya,27.9788173
2641,2739,manufacturing_construction_fuel_perc,Kiribati,
2642,2740,manufacturing_construction_fuel_perc,Dem. Rep. Korea,61.87893252
2643,2741,manufacturing_construction_fuel_perc,Korea,13.96715252
2644,2742,manufacturing_construction_fuel_perc,Kosovo,7.88863109
2645,2743,manufacturing_construction_fuel_perc,Kuwait,12.10112911
2646,2744,manufacturing_construction_fuel_perc,Kyrgyzstan,7.905686546
2647,2745,manufacturing_construction_fuel_perc,Lao PDR,
2648,2746,manufacturing_construction_fuel_perc,Latvia,14.16893733
2649,2747,manufacturing_construction_fuel_perc,Lebanon,5.72972973
2650,2748,manufacturing_construction_fuel_perc,Lesotho,
2651,2749,manufacturing_construction_fuel_perc,Liberia,
2652,2750,manufacturing_construction_fuel_perc,Libya,3.446261682
2653,2751,manufacturing_construction_fuel_perc,Liechtenstein,
2654,2752,manufacturing_construction_fuel_perc,Lithuania,10.4845815
2655,2753,manufacturing_construction_fuel_perc,Luxembourg,9.324452902
2656,2754,manufacturing_construction_fuel_perc,Macao,
2657,2755,manufacturing_construction_fuel_perc,Macedonia,15.44195953
2658,2756,manufacturing_construction_fuel_perc,Madagascar,
2659,2757,manufacturing_construction_fuel_perc,Malawi,
2660,2758,manufacturing_construction_fuel_perc,Malaysia,15.01605855
2661,2759,manufacturing_construction_fuel_perc,Maldives,
2662,2760,manufacturing_construction_fuel_perc,Mali,
2663,2761,manufacturing_construction_fuel_perc,Malta,0.790513834
2664,2762,manufacturing_construction_fuel_perc,Marshall Islands,
2665,2763,manufacturing_construction_fuel_perc,Mauritania,
2666,2764,manufacturing_construction_fuel_perc,Mauritius,9.340659341
2667,2765,manufacturing_construction_fuel_perc,Mexico,11.91098865
2668,2766,manufacturing_construction_fuel_perc,Micronesia,
2669,2767,manufacturing_construction_fuel_perc,Moldova,13.29923274
2670,2768,manufacturing_construction_fuel_perc,Monaco,
2671,2769,manufacturing_construction_fuel_perc,Mongolia,12.76459269
2672,2770,manufacturing_construction_fuel_perc,Montenegro,3.937007874
2673,2771,manufacturing_construction_fuel_perc,Morocco,15.49660949
2674,2772,manufacturing_construction_fuel_perc,Mozambique,19.14893617
2675,2773,manufacturing_construction_fuel_perc,Myanmar,29.87654321
2676,2774,manufacturing_construction_fuel_perc,Namibia,8.653846154
2677,2775,manufacturing_construction_fuel_perc,Nepal,32.95454545
2678,2776,manufacturing_construction_fuel_perc,Netherlands,14.54151533
2679,2777,manufacturing_construction_fuel_perc,New Caledonia,
2680,2778,manufacturing_construction_fuel_perc,New Zealand,16.9925826
2681,2779,manufacturing_construction_fuel_perc,Nicaragua,11.18568233
2682,2780,manufacturing_construction_fuel_perc,Niger,14.49275362
2683,2781,manufacturing_construction_fuel_perc,Nigeria,11.64169274
2684,2782,manufacturing_construction_fuel_perc,Northern Mariana Islands,
2685,2783,manufacturing_construction_fuel_perc,Norway,16.09702315
2686,2784,manufacturing_construction_fuel_perc,Oman,41.2371134
2687,2785,manufacturing_construction_fuel_perc,Pakistan,28.48740763
2688,2786,manufacturing_construction_fuel_perc,Palau,
2689,2787,manufacturing_construction_fuel_perc,Panama,21.78010471
2690,2788,manufacturing_construction_fuel_perc,Papua New Guinea,
2691,2789,manufacturing_construction_fuel_perc,Paraguay,2.874743326
2692,2790,manufacturing_construction_fuel_perc,Peru,18.34011759
2693,2791,manufacturing_construction_fuel_perc,Philippines,15.88628763
2694,2792,manufacturing_construction_fuel_perc,Poland,9.92914813
2695,2793,manufacturing_construction_fuel_perc,Portugal,13.43537415
2696,2794,manufacturing_construction_fuel_perc,Puerto Rico,
2697,2795,manufacturing_construction_fuel_perc,Qatar,13.21747449
2698,2796,manufacturing_construction_fuel_perc,Romania,16.45241038
2699,2797,manufacturing_construction_fuel_perc,Russia,11.45786587
2700,2798,manufacturing_construction_fuel_perc,Rwanda,
2701,2799,manufacturing_construction_fuel_perc,Samoa,
2702,2800,manufacturing_construction_fuel_perc,San Marino,
2703,2801,manufacturing_construction_fuel_perc,Sao Tome and Principe,
2704,2802,manufacturing_construction_fuel_perc,Saudi Arabia,25.51086156
2705,2803,manufacturing_construction_fuel_perc,Senegal,21.24352332
2706,2804,manufacturing_construction_fuel_perc,Serbia,11.14885115
